date,code,momentum,volatility,rsi
2023-05-11,002563,0.9877452476059457,0.9266240730523149,0.9802405291109646
2023-05-12,002563,1.336405132930247,0.9536957953747217,1.143270988542283
2023-05-15,002563,0.8961679207238936,1.0269342305362936,0.9786609722772623
2023-05-16,002563,0.9354231085903432,1.0208717224786399,1.1261822368541263
2023-05-17,002563,0.882654052673214,1.0365139791701692,0.7976341532339623
2023-05-18,002563,1.0798427956404506,1.0063462367149434,0.843215644013374
2023-05-19,002563,0.9589903838761624,0.9913511368946567,0.813665929595896
2023-05-22,002563,0.844914742865013,1.009840918121771,0.6524654059921353
2023-05-23,002563,0.8730894731736895,1.0030702729442074,-0.31410390363111945
2023-05-24,002563,0.9937432039432419,0.968313382332751,-0.890218359686615
2023-05-25,002563,0.6682528552290695,0.9262981976666075,-0.9914566408399121
2023-05-26,002563,0.68595219549108,0.9249061470753365,-0.8494131342706386
2023-05-29,002563,0.6269605156739816,0.9179701619735506,-0.20747726925683024
2023-05-30,002563,0.2692696016409076,0.9887712195311018,-0.18549204679846418
2023-05-31,002563,-0.6614722810495546,-0.07447210131635537,-1.0301802843324248
2023-06-01,002563,-0.8020489847826058,-0.20476785793950536,-1.341708437040376
2023-06-02,002563,-0.7021115218100741,-0.16108760139380687,-0.5182265377253368
2023-06-05,002563,-0.4494945714655779,-0.1516265028261591,-0.1512889507106649
2023-06-06,002563,-0.14925830804142817,-0.37422502543867586,-0.02681688447484195
2023-06-07,002563,0.23991744366456996,-0.47211046318350497,0.14175895587392298
2023-06-08,002563,-0.19130751212301292,-0.7035798743107784,-0.18073395562918407
2023-06-09,002563,-0.4954945120312477,-0.8641557476154934,-0.09043594054877646
2023-06-12,002563,-0.10399228871836827,-0.9069925048454739,0.4567836105851227
2023-06-13,002563,-0.2061826117804763,-0.8718910203418587,0.3215731856110569
2023-06-14,002563,-0.046996391389959445,-0.9275184194735282,0.38778447619315193
2023-06-15,002563,-0.12052541895566111,-0.9313132421616496,0.32157318561105946
2023-06-16,002563,-0.29499141402155205,-0.926347587650043,-0.038964794192856
2023-06-19,002563,-0.2541822530744001,-0.9400489840379853,0.38216276235093666
